	len(train_dataset)  = 12118359
	len(valid_dataset)  = 252934
	len(train_loader)   = 189349
	len(valid_loadernum_iters)   = 3953
	batch_size  = 64
	iter_accum  = 4
	batch_size*iter_accum  = 256
	loading @ initial_checkpoint = ./latest/resnet/latest.pth
=> loaded checkpoint './latest/resnet/latest.pth' (epoch: 5.961467225059103, iter: 282200.0, best_train_acc: 0.72015625, best_valid_acc: 0.6940684713375797)** start training here! **
	optimizer=<torch.optim.sgd.SGD object at 0x7fa75da4d7b8>
   rate   iter   epoch  | valid_loss/acc | train_loss/acc | batch_loss/acc | total time | avg iter time | i j |
----------------------------------------------------------------------------------------------------------------
0.0005  291.3 k   6.15  | 1.3642  0.6881 | 1.2341  0.7143 | 1.0455  0.7344 |   892 min |  1.20 s | 291285,33540 
0.0005  291.3 k   6.15  | 1.3642  0.6881 | 1.2400  0.7136 | 0.9097  0.7500 |   892 min |  1.20 s | 291290,33560 
0.0005  291.3 k   6.15  | 1.3642  0.6881 | 1.2371  0.7142 | 1.4947  0.6875 |   893 min |  1.20 s | 291295,33580 
0.0005  291.3 k   6.15  | 1.3642  0.6881 | 1.2322  0.7154 | 1.1785  0.7188 |   893 min |  1.20 s | 291300,33600 
0.0005  291.3 k   6.15  | 1.3642  0.6881 | 1.3021  0.7031 | 1.4812  0.6719 |   894 min |  1.20 s | 291305,33620 
0.0005  291.3 k   6.15  | 1.3642  0.6881 | 1.3104  0.7007 | 1.2390  0.6562 |   894 min |  1.20 s | 291310,33640 
0.0005  291.3 k   6.15  | 1.3642  0.6881 | 1.2837  0.7076 | 1.0951  0.7344 |   895 min |  1.20 s | 291315,33660 
0.0005  291.3 k   6.15  | 1.3642  0.6881 | 1.2950  0.7061 | 1.3756  0.7500 |   895 min |  1.20 s | 291320,33680 
0.0005  291.3 k   6.15  | 1.3642  0.6881 | 1.2904  0.7066 | 1.0270  0.7500 |   896 min |  1.20 s | 291325,33700 
0.0005  291.3 k   6.15  | 1.3642  0.6881 | 1.2964  0.7075 | 1.5181  0.6562 |   896 min |  1.20 s | 291330,33720 
0.0005  291.3 k   6.15  | 1.3642  0.6881 | 1.2930  0.7065 | 1.2202  0.6719 |   897 min |  1.20 s | 291335,33740 
0.0005  291.3 k   6.15  | 1.3642  0.6881 | 1.2864  0.7074 | 1.2851  0.6875 |   897 min |  1.20 s | 291340,33760 
0.0005  291.3 k   6.15  | 1.3642  0.6881 | 1.2788  0.7100 | 1.2949  0.7188 |   898 min |  1.20 s | 291345,33780 
0.0005  291.4 k   6.15  | 1.3642  0.6881 | 1.2889  0.7090 | 1.6129  0.6875 |   898 min |  1.20 s | 291350,33800 
0.0005  291.4 k   6.15  | 1.3642  0.6881 | 1.2355  0.7171 | 1.3266  0.7812 |   899 min |  1.20 s | 291355,33820 
0.0005  291.4 k   6.15  | 1.3642  0.6881 | 1.2471  0.7167 | 1.3873  0.6406 |   899 min |  1.20 s | 291360,33840 
0.0005  291.4 k   6.16  | 1.3642  0.6881 | 1.2544  0.7188 | 2.1155  0.6094 |   900 min |  1.20 s | 291365,33860 
0.0005  291.4 k   6.16  | 1.3642  0.6881 | 1.2294  0.7184 | 1.1963  0.7500 |   901 min |  1.20 s | 291370,33880 
0.0005  291.4 k   6.16  | 1.3642  0.6881 | 1.2474  0.7126 | 1.1455  0.6875 |   901 min |  1.20 s | 291375,33900 
0.0005  291.4 k   6.16  | 1.3642  0.6881 | 1.2580  0.7114 | 1.1063  0.7656 |   902 min |  1.20 s | 291380,33920 
0.0005  291.4 k   6.16  | 1.3642  0.6881 | 1.2523  0.7113 | 1.0568  0.7500 |   902 min |  1.20 s | 291385,33940 
0.0005  291.4 k   6.16  | 1.3642  0.6881 | 1.2432  0.7120 | 1.0980  0.6875 |   903 min |  1.20 s | 291390,33960 
0.0005  291.4 k   6.16  | 1.3642  0.6881 | 1.2396  0.7112 | 1.3692  0.6719 |   903 min |  1.20 s | 291395,33980 
0.0005  291.4 k   6.16  | 1.3642  0.6881 | 1.2312  0.7135 | 1.1282  0.7031 |   904 min |  1.20 s | 291400,34000 
0.0005  291.4 k   6.16  | 1.3642  0.6881 | 1.1639  0.7377 | 1.5964  0.6562 |   904 min |  1.20 s | 291405,34020 
0.0005  291.4 k   6.16  | 1.3642  0.6881 | 1.2512  0.7183 | 1.5042  0.6406 |   905 min |  1.20 s | 291410,34040 
0.0005  291.4 k   6.16  | 1.3642  0.6881 | 1.2525  0.7198 | 1.1029  0.7656 |   905 min |  1.20 s | 291415,34060 
0.0005  291.4 k   6.16  | 1.3642  0.6881 | 1.2650  0.7180 | 1.2908  0.7031 |   906 min |  1.20 s | 291420,34080 
0.0005  291.4 k   6.16  | 1.3642  0.6881 | 1.2675  0.7154 | 1.3622  0.7188 |   906 min |  1.20 s | 291425,34100 
0.0005  291.4 k   6.16  | 1.3642  0.6881 | 1.2625  0.7159 | 1.6795  0.6406 |   907 min |  1.20 s | 291430,34120 
0.0005  291.4 k   6.16  | 1.3642  0.6881 | 1.2482  0.7179 | 1.0705  0.7344 |   907 min |  1.20 s | 291435,34140 
0.0005  291.4 k   6.16  | 1.3642  0.6881 | 1.2553  0.7149 | 1.6555  0.6875 |   908 min |  1.20 s | 291440,34160 
0.0005  291.4 k   6.16  | 1.3642  0.6881 | 1.2540  0.7148 | 1.2787  0.6562 |   908 min |  1.20 s | 291445,34180 
0.0005  291.4 k   6.16  | 1.3642  0.6881 | 1.2588  0.7151 | 1.2817  0.7188 |   909 min |  1.20 s | 291450,34200 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.2604  0.7130 | 0.9863  0.7969 |   909 min |  1.20 s | 291455,34220 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.2573  0.7139 | 1.2025  0.7656 |   910 min |  1.20 s | 291460,34240 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.2494  0.7169 | 1.3019  0.6875 |   910 min |  1.20 s | 291465,34260 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.2386  0.7182 | 1.2452  0.7500 |   911 min |  1.20 s | 291470,34280 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.2325  0.7170 | 1.0030  0.7500 |   911 min |  1.20 s | 291475,34300 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.2301  0.7173 | 1.2074  0.7031 |   912 min |  1.20 s | 291480,34320 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.2304  0.7164 | 1.3783  0.6719 |   913 min |  1.20 s | 291485,34340 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.2345  0.7153 | 1.1798  0.7656 |   913 min |  1.20 s | 291490,34360 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.2301  0.7151 | 0.9955  0.7188 |   914 min |  1.20 s | 291495,34380 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.2442  0.7122 | 1.6072  0.6719 |   914 min |  1.20 s | 291500,34400 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.3180  0.7089 | 1.1004  0.7344 |   915 min |  1.20 s | 291505,34420 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.2393  0.7171 | 0.7645  0.8125 |   915 min |  1.20 s | 291510,34440 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.2581  0.7097 | 1.1841  0.7656 |   916 min |  1.20 s | 291515,34460 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.2594  0.7067 | 1.4332  0.6719 |   916 min |  1.20 s | 291520,34480 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.2668  0.7080 | 1.4825  0.6719 |   917 min |  1.20 s | 291525,34500 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.2652  0.7069 | 1.0280  0.7031 |   917 min |  1.20 s | 291530,34520 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.2806  0.7053 | 1.2774  0.7188 |   918 min |  1.20 s | 291535,34540 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.2896  0.7038 | 1.2566  0.6875 |   918 min |  1.20 s | 291540,34560 
0.0005  291.5 k   6.16  | 1.3642  0.6881 | 1.2915  0.7047 | 1.2507  0.7344 |   919 min |  1.20 s | 291545,34580 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.2929  0.7060 | 1.3613  0.7188 |   919 min |  1.20 s | 291550,34600 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.2352  0.7171 | 1.2105  0.7031 |   920 min |  1.20 s | 291555,34620 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.1992  0.7272 | 0.7700  0.7969 |   920 min |  1.20 s | 291560,34640 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.1955  0.7299 | 1.2956  0.7031 |   921 min |  1.20 s | 291565,34660 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.1957  0.7257 | 1.1127  0.7500 |   921 min |  1.20 s | 291570,34680 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.2220  0.7199 | 1.1539  0.7031 |   922 min |  1.20 s | 291575,34700 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.2318  0.7198 | 1.2798  0.7031 |   922 min |  1.20 s | 291580,34720 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.2351  0.7177 | 1.4014  0.7031 |   923 min |  1.20 s | 291585,34740 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.2418  0.7168 | 1.4255  0.6875 |   923 min |  1.20 s | 291590,34760 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.2361  0.7173 | 1.1870  0.7188 |   924 min |  1.20 s | 291595,34780 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.2400  0.7162 | 1.2502  0.7031 |   925 min |  1.20 s | 291600,34800 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.2505  0.7155 | 1.1342  0.7344 |   925 min |  1.20 s | 291605,34820 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.2440  0.7220 | 1.1822  0.7188 |   926 min |  1.20 s | 291610,34840 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.2676  0.7195 | 1.3793  0.6094 |   926 min |  1.20 s | 291615,34860 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.2663  0.7138 | 1.3702  0.6406 |   927 min |  1.20 s | 291620,34880 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.2653  0.7162 | 1.2915  0.6562 |   927 min |  1.20 s | 291625,34900 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.2530  0.7164 | 1.2131  0.7500 |   928 min |  1.20 s | 291630,34920 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.2554  0.7166 | 1.1372  0.7188 |   928 min |  1.20 s | 291635,34940 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.2735  0.7134 | 1.7949  0.6406 |   929 min |  1.20 s | 291640,34960 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.2666  0.7146 | 1.2210  0.7188 |   929 min |  1.20 s | 291645,34980 
0.0005  291.6 k   6.16  | 1.3642  0.6881 | 1.2690  0.7151 | 1.3416  0.6719 |   930 min |  1.20 s | 291650,35000 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.2015  0.7188 | 1.4306  0.6250 |   930 min |  1.20 s | 291655,35020 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.2719  0.7099 | 1.7938  0.6094 |   931 min |  1.20 s | 291660,35040 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.2921  0.7071 | 1.3604  0.7188 |   931 min |  1.20 s | 291665,35060 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.2680  0.7126 | 0.8135  0.7969 |   932 min |  1.20 s | 291670,35080 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.2594  0.7153 | 0.5569  0.8438 |   932 min |  1.20 s | 291675,35100 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.2707  0.7148 | 1.2752  0.6875 |   933 min |  1.20 s | 291680,35120 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.2675  0.7146 | 0.9711  0.7031 |   933 min |  1.20 s | 291685,35140 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.2649  0.7153 | 1.2725  0.7344 |   934 min |  1.20 s | 291690,35160 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.2809  0.7130 | 1.4385  0.6875 |   934 min |  1.20 s | 291695,35180 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.2815  0.7113 | 1.8938  0.5938 |   935 min |  1.20 s | 291700,35200 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.3153  0.7039 | 1.5788  0.6406 |   936 min |  1.20 s | 291705,35220 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.2781  0.7083 | 0.8055  0.7656 |   936 min |  1.20 s | 291710,35240 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.2701  0.7105 | 1.6264  0.6719 |   937 min |  1.20 s | 291715,35260 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.2385  0.7182 | 1.0276  0.7656 |   937 min |  1.20 s | 291720,35280 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.2550  0.7191 | 1.7954  0.6250 |   938 min |  1.20 s | 291725,35300 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.2509  0.7161 | 0.9648  0.7344 |   938 min |  1.20 s | 291730,35320 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.2693  0.7135 | 1.2250  0.7812 |   939 min |  1.20 s | 291735,35340 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.2771  0.7111 | 1.7495  0.5625 |   939 min |  1.20 s | 291740,35360 
0.0005  291.7 k   6.16  | 1.3642  0.6881 | 1.2830  0.7085 | 0.9490  0.7344 |   940 min |  1.20 s | 291745,35380 
0.0005  291.8 k   6.16  | 1.3642  0.6881 | 1.2791  0.7081 | 0.8399  0.8281 |   940 min |  1.20 s | 291750,35400 
0.0005  291.8 k   6.16  | 1.3642  0.6881 | 1.2674  0.6949 | 0.9991  0.7344 |   941 min |  1.20 s | 291755,35420 
0.0005  291.8 k   6.16  | 1.3642  0.6881 | 1.2714  0.7011 | 1.2162  0.7031 |   941 min |  1.20 s | 291760,35440 
0.0005  291.8 k   6.16  | 1.3642  0.6881 | 1.2740  0.7090 | 0.9380  0.7031 |   942 min |  1.20 s | 291765,35460 
0.0005  291.8 k   6.16  | 1.3642  0.6881 | 1.2692  0.7091 | 0.9699  0.7344 |   942 min |  1.20 s | 291770,35480 
0.0005  291.8 k   6.16  | 1.3642  0.6881 | 1.2747  0.7091 | 1.3890  0.7031 |   943 min |  1.20 s | 291775,35500 
0.0005  291.8 k   6.16  | 1.3642  0.6881 | 1.2690  0.7100 | 1.4279  0.6875 |   943 min |  1.20 s | 291780,35520 
0.0005  291.8 k   6.16  | 1.3642  0.6881 | 1.2670  0.7118 | 1.0909  0.7656 |   944 min |  1.20 s | 291785,35540 
0.0005  291.8 k   6.16  | 1.3642  0.6881 | 1.2586  0.7109 | 1.0574  0.6562 |   944 min |  1.20 s | 291790,35560 
0.0005  291.8 k   6.16  | 1.3642  0.6881 | 1.2670  0.7087 | 1.6039  0.6406 |   945 min |  1.20 s | 291795,35580 
0.0005  291.8 k   6.16  | 1.3642  0.6881 | 1.2694  0.7085 | 1.4055  0.6406 |   945 min |  1.20 s | 291800,35600 
0.0005  291.8 k   6.16  | 1.3642  0.6881 | 1.2618  0.7023 | 1.2481  0.7656 |   946 min |  1.20 s | 291805,35620 
0.0005  291.8 k   6.16  | 1.3642  0.6881 | 1.2505  0.6979 | 1.3838  0.6562 |   947 min |  1.20 s | 291810,35640 
0.0005  291.8 k   6.16  | 1.3642  0.6881 | 1.2564  0.7034 | 0.9906  0.7500 |   947 min |  1.20 s | 291815,35660 
0.0005  291.8 k   6.16  | 1.3642  0.6881 | 1.2673  0.6988 | 1.5347  0.6562 |   948 min |  1.20 s | 291820,35680 
0.0005  291.8 k   6.16  | 1.3642  0.6881 | 1.2637  0.7030 | 1.3857  0.7031 |   948 min |  1.20 s | 291825,35700 
0.0005  291.8 k   6.16  | 1.3642  0.6881 | 1.2556  0.7030 | 1.0781  0.7344 |   949 min |  1.20 s | 291830,35720 
0.0005  291.8 k   6.17  | 1.3642  0.6881 | 1.2538  0.7049 | 1.1251  0.7656 |   949 min |  1.20 s | 291835,35740 
0.0005  291.8 k   6.17  | 1.3642  0.6881 | 1.2505  0.7058 | 1.1759  0.7031 |   950 min |  1.20 s | 291840,35760 
0.0005  291.8 k   6.17  | 1.3642  0.6881 | 1.2575  0.7056 | 1.4084  0.6875 |   950 min |  1.20 s | 291845,35780 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.2542  0.7061 | 1.4005  0.6406 |   951 min |  1.20 s | 291850,35800 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.3075  0.6990 | 1.6079  0.6406 |   951 min |  1.20 s | 291855,35820 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.2702  0.6991 | 1.1533  0.6875 |   952 min |  1.20 s | 291860,35840 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.2465  0.7063 | 1.2738  0.7031 |   952 min |  1.20 s | 291865,35860 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.2483  0.7073 | 1.2331  0.7344 |   953 min |  1.20 s | 291870,35880 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.2558  0.7090 | 1.3484  0.6406 |   953 min |  1.20 s | 291875,35900 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.2573  0.7122 | 1.2133  0.7188 |   954 min |  1.20 s | 291880,35920 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.2643  0.7110 | 1.0245  0.7656 |   954 min |  1.20 s | 291885,35940 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.2583  0.7115 | 1.0643  0.7812 |   955 min |  1.20 s | 291890,35960 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.2522  0.7119 | 1.0844  0.7344 |   955 min |  1.20 s | 291895,35980 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.2523  0.7114 | 1.2364  0.7656 |   956 min |  1.20 s | 291900,36000 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.2793  0.7048 | 1.1576  0.7656 |   957 min |  1.20 s | 291905,36020 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.2571  0.7151 | 1.2326  0.7031 |   957 min |  1.20 s | 291910,36040 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.2864  0.7090 | 1.2534  0.7344 |   958 min |  1.20 s | 291915,36060 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.3162  0.7039 | 1.3953  0.6562 |   958 min |  1.20 s | 291920,36080 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.3144  0.7060 | 1.7848  0.7188 |   959 min |  1.20 s | 291925,36100 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.3010  0.7079 | 1.3061  0.7344 |   959 min |  1.20 s | 291930,36120 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.3031  0.7058 | 1.2042  0.7344 |   960 min |  1.20 s | 291935,36140 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.2937  0.7082 | 1.6597  0.5781 |   960 min |  1.20 s | 291940,36160 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.2965  0.7091 | 1.1114  0.7344 |   961 min |  1.20 s | 291945,36180 
0.0005  291.9 k   6.17  | 1.3642  0.6881 | 1.2937  0.7090 | 1.2364  0.7188 |   961 min |  1.20 s | 291950,36200 
0.0005  292.0 k   6.17  | 1.3642  0.6881 | 1.1990  0.7311 | 1.3877  0.7812 |   962 min |  1.20 s | 291955,36220 
0.0005  292.0 k   6.17  | 1.3642  0.6881 | 1.2439  0.7171 | 1.2410  0.6875 |   962 min |  1.20 s | 291960,36240 
0.0005  292.0 k   6.17  | 1.3642  0.6881 | 1.2505  0.7129 | 1.2661  0.7188 |   963 min |  1.20 s | 291965,36260 
0.0005  292.0 k   6.17  | 1.3642  0.6881 | 1.2815  0.7067 | 1.7453  0.6562 |   963 min |  1.20 s | 291970,36280 
0.0005  292.0 k   6.17  | 1.3642  0.6881 | 1.2788  0.7057 | 1.0796  0.7500 |   964 min |  1.20 s | 291975,36300 
0.0005  292.0 k   6.17  | 1.3642  0.6881 | 1.2724  0.7067 | 1.4516  0.6875 |   964 min |  1.20 s | 291980,36320 
0.0005  292.0 k   6.17  | 1.3642  0.6881 | 1.2819  0.7050 | 1.2367  0.7500 |   965 min |  1.20 s | 291985,36340 
0.0005  292.0 k   6.17  | 1.3642  0.6881 | 1.2717  0.7077 | 1.4228  0.7344 |   965 min |  1.20 s | 291990,36360 
0.0005  292.0 k   6.17  | 1.3642  0.6881 | 1.2680  0.7076 | 1.4818  0.7031 |   966 min |  1.20 s | 291995,36380 
0.0005  292.0 k   6.17  | 1.3642  0.6881 | 1.2637  0.7075 | 1.1521  0.6719 |   966 min |  1.20 s | 292000,36400 
0.0005  292.0 k   6.17  | 1.3585  0.6900 | 1.2907  0.7163 | 0.8825  0.7031 |   968 min |  1.20 s | 292005,36420 
0.0005  292.0 k   6.17  | 1.3585  0.6900 | 1.3498  0.7035 | 1.3581  0.7188 |   969 min |  1.20 s | 292010,36440 
0.0005  292.0 k   6.17  | 1.3585  0.6900 | 1.3344  0.7037 | 1.1641  0.7344 |   969 min |  1.20 s | 292015,36460 
0.0005  292.0 k   6.17  | 1.3585  0.6900 | 1.3245  0.7055 | 1.4256  0.6719 |   970 min |  1.20 s | 292020,36480 
0.0005  292.0 k   6.17  | 1.3585  0.6900 | 1.3088  0.7071 | 1.3853  0.6875 |   970 min |  1.20 s | 292025,36500 
0.0005  292.0 k   6.17  | 1.3585  0.6900 | 1.2898  0.7098 | 1.0454  0.7969 |   971 min |  1.20 s | 292030,36520 
0.0005  292.0 k   6.17  | 1.3585  0.6900 | 1.2757  0.7132 | 0.9927  0.7500 |   971 min |  1.20 s | 292035,36540 
0.0005  292.0 k   6.17  | 1.3585  0.6900 | 1.2783  0.7133 | 1.3623  0.7031 |   972 min |  1.20 s | 292040,36560 
0.0005  292.0 k   6.17  | 1.3585  0.6900 | 1.2766  0.7134 | 1.1194  0.7344 |   972 min |  1.20 s | 292045,36580 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2782  0.7129 | 1.0474  0.7188 |   973 min |  1.20 s | 292050,36600 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2442  0.7237 | 1.0772  0.6719 |   974 min |  1.20 s | 292055,36620 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2503  0.7171 | 1.5021  0.6875 |   974 min |  1.20 s | 292060,36640 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2759  0.7090 | 0.9006  0.7500 |   975 min |  1.20 s | 292065,36660 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2698  0.7077 | 1.4584  0.6875 |   975 min |  1.20 s | 292070,36680 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2597  0.7086 | 0.6921  0.8750 |   976 min |  1.20 s | 292075,36700 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2574  0.7077 | 1.2952  0.6875 |   976 min |  1.20 s | 292080,36720 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2563  0.7085 | 1.3987  0.6719 |   977 min |  1.20 s | 292085,36740 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2510  0.7106 | 1.0263  0.8281 |   977 min |  1.20 s | 292090,36760 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2562  0.7106 | 1.4847  0.7031 |   978 min |  1.20 s | 292095,36780 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2502  0.7123 | 1.5719  0.7344 |   978 min |  1.20 s | 292100,36800 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2668  0.7229 | 1.3033  0.7188 |   979 min |  1.20 s | 292105,36820 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2901  0.7212 | 1.5223  0.7031 |   979 min |  1.20 s | 292110,36840 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2584  0.7193 | 1.3241  0.6875 |   980 min |  1.20 s | 292115,36860 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2841  0.7172 | 1.2867  0.6406 |   980 min |  1.20 s | 292120,36880 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2762  0.7164 | 1.6431  0.7188 |   981 min |  1.20 s | 292125,36900 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2649  0.7186 | 1.0892  0.7812 |   981 min |  1.20 s | 292130,36920 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2771  0.7138 | 1.2936  0.6875 |   982 min |  1.20 s | 292135,36940 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2701  0.7142 | 1.3208  0.7188 |   982 min |  1.20 s | 292140,36960 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2685  0.7121 | 1.1330  0.7031 |   983 min |  1.20 s | 292145,36980 
0.0005  292.1 k   6.17  | 1.3585  0.6900 | 1.2706  0.7109 | 0.9647  0.7344 |   983 min |  1.20 s | 292150,37000 
0.0005  292.2 k   6.17  | 1.3585  0.6900 | 1.1966  0.7171 | 1.1640  0.7500 |   984 min |  1.20 s | 292155,37020 
0.0005  292.2 k   6.17  | 1.3585  0.6900 | 1.2744  0.7027 | 1.4290  0.6562 |   985 min |  1.20 s | 292160,37040 
0.0005  292.2 k   6.17  | 1.3585  0.6900 | 1.2725  0.7079 | 1.7097  0.5938 |   985 min |  1.20 s | 292165,37060 
0.0005  292.2 k   6.17  | 1.3585  0.6900 | 1.2646  0.7112 | 1.4930  0.7188 |   986 min |  1.20 s | 292170,37080 
0.0005  292.2 k   6.17  | 1.3585  0.6900 | 1.2789  0.7074 | 1.1880  0.7188 |   986 min |  1.20 s | 292175,37100 
0.0005  292.2 k   6.17  | 1.3585  0.6900 | 1.2777  0.7075 | 1.2114  0.7344 |   987 min |  1.20 s | 292180,37120 
0.0005  292.2 k   6.17  | 1.3585  0.6900 | 1.2814  0.7067 | 0.8984  0.7656 |   987 min |  1.20 s | 292185,37140 
0.0005  292.2 k   6.17  | 1.3585  0.6900 | 1.2912  0.7059 | 1.0634  0.7500 |   988 min |  1.20 s | 292190,37160 
0.0005  292.2 k   6.17  | 1.3585  0.6900 | 1.2932  0.7074 | 1.5580  0.6562 |   988 min |  1.20 s | 292195,37180 
0.0005  292.2 k   6.17  | 1.3585  0.6900 | 1.2908  0.7074 | 1.5243  0.5938 |   989 min |  1.20 s | 292200,37200 
0.0005  292.2 k   6.17  | 1.3585  0.6900 | 1.4004  0.6867 | 1.4880  0.6875 |   989 min |  1.20 s | 292205,37220 
0.0005  292.2 k   6.17  | 1.3585  0.6900 | 1.3716  0.6903 | 1.2422  0.6875 |   990 min |  1.20 s | 292210,37240 
0.0005  292.2 k   6.17  | 1.3585  0.6900 | 1.3397  0.6949 | 1.4872  0.7344 |   990 min |  1.20 s | 292215,37260 
0.0005  292.2 k   6.17  | 1.3585  0.6900 | 1.3051  0.7057 | 1.4769  0.7344 |   991 min |  1.20 s | 292220,37280 
0.0005  292.2 k   6.17  | 1.3585  0.6900 | 1.2688  0.7128 | 1.1985  0.7031 |   991 min |  1.20 s | 292225,37300 
